province_en,year,pm25_popwt,pm25_geomean,pop_coverage,geo_coverage,pop_million,pct_pop_ge5,pct_pop_ge10,pct_pop_ge15,pct_pop_ge25,pct_pop_ge35,t2m_mean_c,prec_total_mm,rh_mean_pct,n_city_days,macro_region
Xinjiang Uygur,2007,42.0,29.3,100.0,100.0,20.984,100.0,99.4,92.3,78.9,62.6,11.532575342465751,379.28,45.15257534246575,365,Northwest China
Xinjiang Uygur,2008,44.7,31.0,100.0,100.0,21.306,100.0,99.2,92.8,79.0,62.8,11.485983606557376,170.09,40.92390710382514,366,Northwest China
Xinjiang Uygur,2009,41.4,26.7,100.0,100.0,21.628,99.8,98.0,90.0,75.3,62.1,10.723013698630137,308.15,44.56813698630137,365,Northwest China
Xinjiang Uygur,2010,44.4,29.5,100.0,100.0,21.95,99.8,98.3,89.4,76.6,63.0,10.42772602739726,259.53000000000003,45.64241095890411,365,Northwest China
Xinjiang Uygur,2011,43.8,30.6,100.0,100.0,22.288,100.0,99.3,90.5,75.6,62.5,9.580547945205478,352.12,52.071561643835615,365,Northwest China
Xinjiang Uygur,2012,46.5,31.0,100.0,100.0,22.626,100.0,99.4,94.4,80.7,66.5,10.077377049180328,254.33999999999997,45.30385245901639,366,Northwest China
Xinjiang Uygur,2013,45.2,30.0,100.0,100.0,22.963,100.0,98.6,92.5,78.8,65.4,11.351232876712329,274.18,46.889534246575344,365,Northwest China
Xinjiang Uygur,2014,46.7,30.4,100.0,100.0,23.301,100.0,99.1,92.7,80.4,66.0,10.049698630136987,262.81,45.11956164383562,365,Northwest China
Xinjiang Uygur,2015,51.1,34.6,100.0,100.0,23.638,100.0,99.4,93.9,83.3,67.9,11.14454794520548,362.74,48.0948493150685,365,Northwest China
Xinjiang Uygur,2016,57.2,37.4,100.0,100.0,23.962,100.0,98.4,92.3,82.1,71.9,11.286639344262294,352.71000000000004,50.06322404371585,366,Northwest China
Xinjiang Uygur,2017,47.5,29.1,100.0,100.0,24.286,100.0,98.9,93.4,79.4,65.3,10.964054794520546,280.45000000000005,47.537561643835616,365,Northwest China
Xinjiang Uygur,2018,47.5,28.8,100.0,100.0,24.609,100.0,98.8,91.4,79.6,67.7,9.557095890410958,304.68000000000006,49.02791780821917,365,Northwest China
Xinjiang Uygur,2019,47.1,30.9,100.0,100.0,24.933,100.0,98.1,90.1,80.5,67.6,10.800328767123288,253.19,47.44693150684931,365,Northwest China
Xinjiang Uygur,2020,50.2,33.3,100.0,100.0,25.257,100.0,99.0,92.9,82.3,69.1,10.469972677595628,255.29000000000002,46.41325136612022,366,Northwest China
Xinjiang Uygur,2021,44.2,29.9,100.0,100.0,25.257,100.0,99.3,92.5,79.8,63.5,10.899561643835616,256.61,45.31978082191781,365,Northwest China
Xinjiang Uygur,2022,53.6,33.0,100.0,100.0,25.257,100.0,99.7,92.1,80.8,67.8,11.40331506849315,201.79000000000002,42.432547945205485,365,Northwest China
Xinjiang Uygur,2023,47.5,29.3,100.0,100.0,25.257,100.0,99.1,91.1,78.4,68.7,11.25654794520548,242.16,45.587698630136984,365,Northwest China
Xinjiang Uygur,2024,44.5,28.6,100.0,100.0,25.257,100.0,98.5,90.1,76.9,64.0,11.003688524590164,439.87999999999994,50.1686612021858,366,Northwest China
Xizang,1998,7.5,7.4,100.0,100.0,2.67,99.8,1.5,0.0,0.0,0.0,4.66104109589041,466.45,44.73750684931507,365,Southwest China
Xizang,1999,9.5,9.7,100.0,100.0,2.67,100.0,32.9,0.0,0.0,0.0,4.582575342465753,474.7099999999999,45.34334246575342,365,Southwest China
Xizang,2000,10.1,9.6,100.0,100.0,2.67,100.0,49.8,1.0,0.0,0.0,3.6273224043715846,498.78999999999996,46.917841530054645,366,Southwest China
Xizang,2001,10.7,10.2,100.0,100.0,2.705,100.0,67.0,1.9,0.0,0.0,4.136054794520549,456.57,45.27126027397261,365,Southwest China
Xizang,2002,10.3,9.0,100.0,100.0,2.74,100.0,64.6,0.5,0.0,0.0,3.963013698630137,478.77,44.971917808219175,365,Southwest China
Xizang,2003,10.1,9.8,100.0,100.0,2.776,100.0,46.6,4.5,0.0,0.0,3.9755616438356163,504.69,47.24805479452055,365,Southwest China
Xizang,2004,10.5,9.7,100.0,100.0,2.811,100.0,48.4,4.6,0.1,0.0,3.796885245901639,513.46,47.657377049180326,366,Southwest China
Xizang,2005,10.7,9.6,100.0,100.0,2.847,100.0,66.0,1.6,0.0,0.0,4.2245479452054795,448.5799999999999,45.726684931506846,365,Southwest China
Xizang,2006,10.4,9.7,100.0,100.0,2.882,100.0,56.4,1.6,0.0,0.0,4.872465753424657,314.93,41.38709589041096,365,Southwest China
Xizang,2007,10.5,9.4,100.0,100.0,2.918,100.0,58.4,0.8,0.0,0.0,4.590712328767123,472.5,42.62972602739727,365,Southwest China
Xizang,2008,11.3,10.8,100.0,100.0,2.954,100.0,66.3,7.1,0.2,0.0,3.97808743169399,540.22,47.24620218579235,366,Southwest China
Xizang,2009,11.0,10.0,100.0,100.0,2.989,100.0,64.8,5.2,0.1,0.0,4.966246575342465,324.37,42.69852054794521,365,Southwest China
Xizang,2010,11.0,10.1,100.0,100.0,3.025,100.0,73.3,3.1,0.0,0.0,4.834219178082192,353.54,42.49164383561644,365,Southwest China
Xizang,2011,10.6,9.5,100.0,100.0,3.061,100.0,52.3,2.8,0.0,0.0,4.137808219178082,411.84000000000003,43.21638356164384,365,Southwest China
Xizang,2012,12.9,11.3,100.0,100.0,3.096,100.0,93.4,17.0,0.0,0.0,4.221530054644809,335.44000000000005,41.024480874316936,366,Southwest China
Xizang,2013,11.8,10.4,100.0,100.0,3.132,100.0,80.3,9.4,0.0,0.0,4.348027397260274,530.17,45.45457534246575,365,Southwest China
Xizang,2014,13.6,11.8,100.0,100.0,3.168,100.0,95.3,20.8,0.0,0.0,4.265534246575343,564.61,48.50887671232877,365,Southwest China
Xizang,2015,15.9,15.0,100.0,100.0,3.204,100.0,99.9,50.8,1.5,0.0,4.770109589041096,321.56,45.601506849315065,365,Southwest China
Xizang,2016,15.5,14.6,100.0,100.0,3.235,100.0,98.9,56.5,0.1,0.0,4.9742076502732235,543.8999999999999,45.950956284153015,366,Southwest China
Xizang,2017,11.9,10.8,100.0,100.0,3.267,100.0,84.5,8.2,0.1,0.0,4.778904109589042,551.44,47.284383561643835,365,Southwest China
Xizang,2018,12.3,11.6,100.0,100.0,3.298,100.0,92.1,5.5,0.1,0.0,4.47613698630137,523.58,46.6647397260274,365,Southwest China
Xizang,2019,9.1,8.5,100.0,100.0,3.33,100.0,21.8,1.4,0.0,0.0,4.275945205479452,519.6800000000001,48.15898630136986,365,Southwest China
Xizang,2020,9.4,8.5,100.0,100.0,3.361,100.0,31.7,0.2,0.0,0.0,4.372978142076502,503.89,49.47748633879781,366,Southwest China
Xizang,2021,10.7,9.3,100.0,100.0,3.361,100.0,55.3,4.3,0.1,0.0,4.923671232876712,554.1399999999999,48.53912328767123,365,Southwest China
Xizang,2022,9.8,9.1,100.0,100.0,3.361,100.0,36.9,3.2,0.0,0.0,5.256383561643835,381.56000000000006,46.80884931506849,365,Southwest China
Xizang,2023,10.7,9.8,100.0,100.0,3.361,100.0,68.6,1.0,0.0,0.0,4.810986301369864,560.17,48.45016438356165,365,Southwest China
Xizang,2024,10.8,10.6,100.0,100.0,3.361,100.0,62.1,5.2,0.0,0.0,5.120109289617487,457.55,46.72699453551913,366,Southwest China
Yunnan,1998,18.6,17.9,100.0,100.0,43.128,100.0,97.7,74.2,11.0,1.2,15.401452054794522,888.5400000000002,72.09449315068494,365,Southwest China
Yunnan,1999,20.0,19.0,100.0,100.0,43.128,100.0,99.6,86.7,10.0,2.0,15.204246575342466,1108.3899999999999,72.77183561643837,365,Southwest China
Yunnan,2000,21.3,19.9,100.0,100.0,43.128,100.0,100.0,94.1,10.9,2.0,14.626202185792351,837.62,74.95172131147541,366,Southwest China
Yunnan,2001,21.3,19.9,100.0,100.0,43.449,100.0,100.0,95.5,11.6,1.8,15.063013698630137,1037.83,73.24421917808219,365,Southwest China
Yunnan,2002,23.2,21.4,100.0,100.0,43.77,100.0,100.0,94.6,30.3,4.2,15.012356164383561,850.03,73.14287671232877,365,Southwest China
Yunnan,2003,23.1,21.3,100.0,100.0,44.092,100.0,100.0,95.2,29.9,3.6,15.45794520547945,721.32,71.56761643835617,365,Southwest China
Yunnan,2004,25.9,24.2,100.0,100.0,44.413,100.0,100.0,96.8,57.8,5.9,14.737650273224043,854.23,71.58456284153006,366,Southwest China
Yunnan,2005,25.4,23.6,100.0,100.0,44.734,100.0,100.0,97.8,52.1,6.5,15.494082191780823,877.5799999999999,71.42767123287672,365,Southwest China
Yunnan,2006,27.1,25.0,100.0,100.0,45.029,100.0,100.0,99.9,65.2,7.4,15.583205479452054,867.97,70.56813698630137,365,Southwest China
Yunnan,2007,27.3,25.3,100.0,100.0,45.325,100.0,100.0,99.0,65.4,8.9,14.880739726027395,861.06,72.19060273972603,365,Southwest China
Yunnan,2008,26.7,24.2,100.0,100.0,45.621,100.0,100.0,96.7,60.3,8.1,14.875081967213115,916.47,73.03732240437158,366,Southwest China
Yunnan,2009,26.5,24.6,100.0,100.0,45.917,100.0,100.0,99.0,65.6,6.9,15.602109589041095,603.9300000000001,69.76306849315067,365,Southwest China
Yunnan,2010,25.6,23.6,100.0,100.0,46.213,100.0,99.9,97.7,55.6,5.2,16.02090410958904,786.6,67.09835616438356,365,Southwest China
Yunnan,2011,27.3,24.6,100.0,100.0,46.479,100.0,100.0,99.0,67.3,7.2,15.029726027397258,560.66,71.71791780821918,365,Southwest China
Yunnan,2012,28.7,26.3,100.0,100.0,46.746,100.0,100.0,99.8,75.9,10.8,15.897377049180326,717.56,68.7420218579235,366,Southwest China
Yunnan,2013,27.3,25.0,100.0,100.0,47.012,100.0,100.0,99.7,67.7,7.5,15.66695890410959,741.8399999999999,68.74238356164383,365,Southwest China
Yunnan,2014,28.5,25.6,100.0,100.0,47.279,100.0,100.0,99.6,68.6,12.7,15.837698630136988,881.4000000000001,70.82994520547945,365,Southwest China
Yunnan,2015,27.1,25.0,100.0,100.0,47.545,100.0,100.0,100.0,72.3,5.0,15.59241095890411,1041.7,72.52063013698631,365,Southwest China
Yunnan,2016,27.1,24.9,100.0,100.0,47.723,100.0,100.0,99.6,68.8,5.8,15.421748633879783,874.3799999999999,73.39846994535519,366,Southwest China
Yunnan,2017,25.3,23.0,100.0,100.0,47.901,100.0,99.9,98.2,49.9,5.0,15.463890410958903,1007.87,74.92569863013699,365,Southwest China
Yunnan,2018,24.0,21.9,100.0,100.0,48.079,100.0,100.0,94.7,43.0,0.9,15.290191780821917,959.99,74.99416438356164,365,Southwest China
Yunnan,2019,24.2,22.7,100.0,100.0,48.257,100.0,100.0,98.6,45.3,1.3,16.236575342465756,848.4699999999998,70.26484931506849,365,Southwest China
Yunnan,2020,22.4,21.3,100.0,100.0,48.435,100.0,100.0,96.6,28.0,0.4,15.856530054644809,944.7,72.13756830601093,366,Southwest China
Yunnan,2021,24.0,22.8,100.0,100.0,48.435,100.0,100.0,99.8,40.3,0.4,15.69898630136986,939.44,73.0282191780822,365,Southwest China
Yunnan,2022,21.5,19.8,100.0,100.0,48.435,100.0,100.0,99.3,14.9,0.0,15.323178082191781,1064.6100000000001,75.25254794520546,365,Southwest China
Yunnan,2023,22.8,21.2,100.0,100.0,48.435,100.0,100.0,97.0,28.7,0.3,16.39504109589041,704.32,70.49761643835616,365,Southwest China
Yunnan,2024,21.3,20.0,100.0,100.0,48.435,100.0,100.0,98.2,14.1,0.0,16.3353825136612,941.3600000000001,71.7648087431694,366,Southwest China
Zhejiang,1998,27.0,25.1,100.0,100.0,46.37,100.0,100.0,100.0,65.9,0.0,17.08641095890411,1294.79,80.71687671232876,365,East China
Zhejiang,1999,25.8,23.3,100.0,100.0,46.37,100.0,100.0,99.9,53.0,0.8,16.211890410958905,1613.9099999999999,79.69304109589041,365,East China
Zhejiang,2000,31.1,28.2,100.0,100.0,46.37,100.0,100.0,100.0,93.1,21.2,16.562868852459015,1259.9899999999998,79.08617486338797,366,East China
Zhejiang,2001,32.9,29.7,100.0,100.0,47.124,100.0,100.0,100.0,91.0,40.5,16.401698630136988,1392.17,79.60375342465753,365,East China
Zhejiang,2002,36.3,32.2,100.0,100.0,47.878,100.0,100.0,100.0,98.4,53.3,16.617123287671234,1581.4900000000002,80.67569863013699,365,East China
Zhejiang,2003,39.1,35.1,100.0,100.0,48.632,100.0,100.0,100.0,99.3,66.2,16.64030136986301,970.6899999999999,76.93183561643836,365,East China
Zhejiang,2004,37.5,33.3,100.0,100.0,49.386,100.0,100.0,100.0,97.9,58.3,17.024754098360653,1040.27,72.88390710382514,366,East China
Zhejiang,2005,36.5,32.3,100.0,100.0,50.14,100.0,100.0,100.0,96.9,49.7,16.37027397260274,1142.42,76.07142465753425,365,East China
Zhejiang,2006,37.9,32.8,100.0,100.0,50.924,100.0,100.0,100.0,98.8,60.6,17.136438356164383,1143.8600000000001,77.20726027397261,365,East China
Zhejiang,2007,41.6,36.6,100.0,100.0,51.708,100.0,100.0,100.0,99.5,72.6,17.18556164383562,1266.46,77.67131506849314,365,East China
Zhejiang,2008,43.9,38.1,100.0,100.0,52.493,100.0,100.0,100.0,99.7,81.4,16.282540983606555,1203.0900000000001,77.45833333333333,366,East China
Zhejiang,2009,40.3,34.7,100.0,100.0,53.277,100.0,100.0,100.0,98.0,68.9,16.56613698630137,1397.33,77.95797260273973,365,East China
Zhejiang,2010,36.5,31.3,100.0,100.0,54.061,100.0,100.0,100.0,93.6,52.2,15.8526301369863,1508.88,81.2251506849315,365,East China
Zhejiang,2011,40.5,35.3,100.0,100.0,54.871,100.0,100.0,100.0,97.5,65.8,15.93104109589041,1263.31,77.42293150684931,365,East China
Zhejiang,2012,35.9,31.0,100.0,100.0,55.681,100.0,100.0,100.0,90.6,48.2,15.734453551912567,1592.8899999999999,79.6674043715847,366,East China
Zhejiang,2013,39.5,33.3,100.0,100.0,56.491,100.0,100.0,100.0,97.7,58.5,16.68758904109589,1333.6100000000001,77.60271232876711,365,East China
Zhejiang,2014,47.0,39.8,100.0,100.0,57.302,100.0,100.0,100.0,99.9,86.2,16.341917808219176,1404.2600000000002,79.58964383561644,365,East China
Zhejiang,2015,43.6,36.2,100.0,100.0,58.112,100.0,100.0,100.0,99.1,77.1,16.264082191780822,1918.5699999999997,81.78194520547945,365,East China
Zhejiang,2016,37.6,31.7,100.0,100.0,58.872,100.0,100.0,100.0,95.2,61.2,16.82445355191257,1848.15,83.3829781420765,366,East China
Zhejiang,2017,36.8,31.5,100.0,100.0,59.633,100.0,100.0,100.0,95.8,60.6,16.78347945205479,1427.2999999999997,79.9341917808219,365,East China
Zhejiang,2018,32.5,27.3,100.0,100.0,60.394,100.0,100.0,100.0,84.0,36.4,16.946684931506848,1588.67,80.51323287671234,365,East China
Zhejiang,2019,30.9,25.5,100.0,100.0,61.155,100.0,100.0,100.0,75.4,32.8,16.779780821917807,1622.42,79.91490410958903,365,East China
Zhejiang,2020,26.4,22.1,100.0,100.0,61.915,100.0,100.0,100.0,57.6,3.7,16.90021857923497,1885.81,82.18013661202185,366,East China
Zhejiang,2021,25.2,21.2,100.0,100.0,61.915,100.0,100.0,99.3,51.0,1.1,17.391424657534245,1962.5299999999997,80.6322191780822,365,East China
Zhejiang,2022,25.6,20.7,100.0,100.0,61.915,100.0,100.0,98.7,52.1,9.2,17.388547945205477,1374.13,78.27068493150685,365,East China
Zhejiang,2023,27.2,21.9,100.0,100.0,61.915,100.0,100.0,99.9,59.8,13.8,17.46969863013699,1293.25,77.05087671232877,365,East China
Zhejiang,2024,27.1,21.5,100.0,100.0,61.915,100.0,100.0,99.9,59.5,13.1,17.521502732240435,1912.7400000000002,81.04909836065575,366,East China
